month,product_id,product_name,atc_code,region,total_units,total_sales,avg_unit_price,promo_days
2022-04-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,West Midlands,26,90.72,3.571818181818182,1
2022-04-01,N02BE/B-06,Paracetamol+Diphenhydramine,N02BE/B,Yorkshire & Humber,14,48.2,3.4757142857142855,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,East Midlands,14,44.7,3.272,1
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,East of England,23,75.19,3.3842857142857143,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,London,25,87.96000000000001,3.54,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,North East,15,51.03,3.4414285714285713,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,North West,18,56.63,3.2585714285714285,3
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,Scotland,27,93.77,3.461,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,South East,14,45.63,3.20875,1
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,South West,18,66.12,3.6966666666666668,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,West Midlands,16,59.4,3.7824999999999998,0
2022-04-01,N02BE/B-07,Paracetamol+Caffeine,N02BE/B,Yorkshire & Humber,13,39.53,3.2199999999999998,1
2022-04-01,N05B-01,Diazepam 5mg,N05B,East Midlands,15,136.42000000000002,8.934285714285714,2
2022-04-01,N05B-01,Diazepam 5mg,N05B,East of England,14,131.71,9.41,0
2022-04-01,N05B-01,Diazepam 5mg,N05B,London,12,107.65,9.495,2
2022-04-01,N05B-01,Diazepam 5mg,N05B,North East,13,114.05,9.274,1
2022-04-01,N05B-01,Diazepam 5mg,N05B,North West,10,93.26,9.1725,0
2022-04-01,N05B-01,Diazepam 5mg,N05B,Scotland,10,94.77,9.578,0
2022-04-01,N05B-01,Diazepam 5mg,N05B,South East,14,132.27,9.450000000000001,0
2022-04-01,N05B-01,Diazepam 5mg,N05B,South West,18,170.31,9.418333333333335,0
2022-04-01,N05B-01,Diazepam 5mg,N05B,West Midlands,16,167.42,10.430000000000001,0
2022-04-01,N05B-01,Diazepam 5mg,N05B,Yorkshire & Humber,15,135.87,9.158333333333333,1
2022-04-01,N05B-02,Lorazepam 1mg,N05B,East Midlands,21,187.45000000000002,9.14125,1
2022-04-01,N05B-02,Lorazepam 1mg,N05B,East of England,13,117.77,9.048333333333334,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,London,6,57.44,9.729999999999999,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,North East,16,150.75,9.48,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,North West,24,205.62,8.677777777777777,2
2022-04-01,N05B-02,Lorazepam 1mg,N05B,Scotland,8,78.14,9.77,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,South East,21,192.94,9.23875,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,South West,21,212.93,10.106666666666667,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,West Midlands,16,153.01,9.57375,0
2022-04-01,N05B-02,Lorazepam 1mg,N05B,Yorkshire & Humber,25,218.24,8.81181818181818,1
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,East Midlands,18,162.95,9.346666666666666,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,East of England,12,109.91,9.1575,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,London,19,169.53,8.871666666666666,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,North East,7,64.1,9.0,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,North West,7,64.1,9.165,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,Scotland,10,88.3,8.984,1
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,South East,17,155.5,9.224,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,South West,11,104.19,9.6175,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,West Midlands,20,189.16,9.647,0
2022-04-01,N05B-03,Alprazolam 0.5mg,N05B,Yorkshire & Humber,13,121.85,9.404,0
2022-04-01,N05B-04,Buspirone,N05B,East Midlands,21,180.31,8.586666666666666,2
2022-04-01,N05B-04,Buspirone,N05B,East of England,13,125.11,9.672,0
2022-04-01,N05B-04,Buspirone,N05B,London,4,41.67,9.969999999999999,0
2022-04-01,N05B-04,Buspirone,N05B,North East,14,135.03,9.562000000000001,0
2022-04-01,N05B-04,Buspirone,N05B,North West,19,173.76999999999998,8.984285714285715,0
2022-04-01,N05B-04,Buspirone,N05B,Scotland,8,75.3,9.459999999999999,0
2022-04-01,N05B-04,Buspirone,N05B,South East,2,18.23,9.12,0
2022-04-01,N05B-04,Buspirone,N05B,South West,6,50.56,8.886666666666667,0
2022-04-01,N05B-04,Buspirone,N05B,West Midlands,11,102.69,9.34,0
2022-04-01,N05B-04,Buspirone,N05B,Yorkshire & Humber,15,128.84,9.209999999999999,1
2022-04-01,N05C-01,Zolpidem,N05C,East Midlands,22,238.65,10.959999999999999,1
2022-04-01,N05C-01,Zolpidem,N05C,East of England,23,233.01999999999998,10.222857142857142,0
2022-04-01,N05C-01,Zolpidem,N05C,London,29,290.39,10.18888888888889,0
2022-04-01,N05C-01,Zolpidem,N05C,North East,24,248.32,10.4075,1
2022-04-01,N05C-01,Zolpidem,N05C,North West,12,130.03,10.8575,0
2022-04-01,N05C-01,Zolpidem,N05C,Scotland,35,360.85,10.156666666666666,1
2022-04-01,N05C-01,Zolpidem,N05C,South East,20,210.39,10.428888888888888,1
2022-04-01,N05C-01,Zolpidem,N05C,South West,16,165.04,10.368333333333334,0
2022-04-01,N05C-01,Zolpidem,N05C,West Midlands,13,131.49,10.04142857142857,1
2022-04-01,N05C-01,Zolpidem,N05C,Yorkshire & Humber,16,176.01,10.99,0
2022-04-01,N05C-02,Zopiclone,N05C,East Midlands,10,108.2,11.016,0
2022-04-01,N05C-02,Zopiclone,N05C,East of England,19,212.42,10.983333333333334,0
2022-04-01,N05C-02,Zopiclone,N05C,London,16,150.17,9.405,1
2022-04-01,N05C-02,Zopiclone,N05C,North East,24,229.68,10.15,1
2022-04-01,N05C-02,Zopiclone,N05C,North West,17,180.72,10.682857142857143,1
2022-04-01,N05C-02,Zopiclone,N05C,Scotland,8,74.25,9.26,0
2022-04-01,N05C-02,Zopiclone,N05C,South East,20,213.83,10.42625,0
2022-04-01,N05C-02,Zopiclone,N05C,South West,19,198.49,10.636,0
2022-04-01,N05C-02,Zopiclone,N05C,West Midlands,20,200.47,10.414285714285715,1
2022-04-01,N05C-02,Zopiclone,N05C,Yorkshire & Humber,21,210.94,10.119,1
2022-04-01,N05C-03,Temazepam,N05C,East Midlands,23,243.43,10.428749999999999,0
2022-04-01,N05C-03,Temazepam,N05C,East of England,11,121.14,11.206666666666669,0
2022-04-01,N05C-03,Temazepam,N05C,London,50,503.53999999999996,9.990666666666668,1
2022-04-01,N05C-03,Temazepam,N05C,North East,32,315.71000000000004,10.141666666666667,1
2022-04-01,N05C-03,Temazepam,N05C,North West,31,316.43,10.294166666666667,1
2022-04-01,N05C-03,Temazepam,N05C,Scotland,24,256.55,10.860909090909091,0
2022-04-01,N05C-03,Temazepam,N05C,South East,43,460.5,10.642,0
2022-04-01,N05C-03,Temazepam,N05C,South West,35,364.0,10.490909090909092,1
2022-04-01,N05C-03,Temazepam,N05C,West Midlands,30,322.51,10.716363636363637,0
2022-04-01,N05C-03,Temazepam,N05C,Yorkshire & Humber,21,224.5,10.755714285714285,0
2022-04-01,N05C-04,Nitrazepam,N05C,East Midlands,40,408.54,10.386666666666667,0
2022-04-01,N05C-04,Nitrazepam,N05C,East of England,14,151.76,10.686666666666667,0
2022-04-01,N05C-04,Nitrazepam,N05C,London,25,261.05,10.2025,1
2022-04-01,N05C-04,Nitrazepam,N05C,North East,21,193.85,9.42625,3
2022-04-01,N05C-04,Nitrazepam,N05C,North West,28,279.67,10.000909090909092,0
2022-04-01,N05C-04,Nitrazepam,N05C,Scotland,22,227.79,10.632727272727273,0
2022-04-01,N05C-04,Nitrazepam,N05C,South East,31,328.34,10.756363636363638,0
2022-04-01,N05C-04,Nitrazepam,N05C,South West,24,215.78,9.44111111111111,2
2022-04-01,N05C-04,Nitrazepam,N05C,West Midlands,17,175.32,10.405555555555557,1
2022-04-01,N05C-04,Nitrazepam,N05C,Yorkshire & Humber,38,410.90999999999997,10.790000000000001,0
2022-04-01,R03-01,Salbutamol Inhaler,R03,East Midlands,20,213.91,10.674,2
2022-04-01,R03-01,Salbutamol Inhaler,R03,East of England,26,343.17,12.945,0
2022-04-01,R03-01,Salbutamol Inhaler,R03,London,40,483.22,12.091111111111111,0
2022-04-01,R03-01,Salbutamol Inhaler,R03,North East,10,111.74,11.532,1
2022-04-01,R03-01,Salbutamol Inhaler,R03,North West,23,282.06,12.16375,0
2022-04-01,R03-01,Salbutamol Inhaler,R03,Scotland,14,171.97,12.104999999999999,1
2022-04-01,R03-01,Salbutamol Inhaler,R03,South East,15,183.28,12.154285714285715,0
2022-04-01,R03-01,Salbutamol Inhaler,R03,South West,13,149.21,11.784,1
2022-04-01,R03-01,Salbutamol Inhaler,R03,West Midlands,2,25.04,12.52,0
2022-04-01,R03-01,Salbutamol Inhaler,R03,Yorkshire & Humber,35,417.46,12.04142857142857,0
2022-04-01,R03-02,Formoterol,R03,East Midlands,19,208.45,10.91,1
2022-04-01,R03-02,Formoterol,R03,East of England,7,83.80000000000001,11.69,0
2022-04-01,R03-02,Formoterol,R03,London,24,292.13,11.635,1
2022-04-01,R03-02,Formoterol,R03,North East,23,272.77,11.881428571428572,0
2022-04-01,R03-02,Formoterol,R03,North West,26,303.64,11.817777777777778,0
2022-04-01,R03-02,Formoterol,R03,Scotland,8,91.88,11.373333333333333,0
2022-04-01,R03-02,Formoterol,R03,South East,22,270.58,12.296,0
2022-04-01,R03-02,Formoterol,R03,South West,24,276.57,11.7125,1
2022-04-01,R03-02,Formoterol,R03,West Midlands,36,398.61,11.344444444444443,1
2022-04-01,R03-02,Formoterol,R03,Yorkshire & Humber,26,303.94,11.772857142857143,0
2022-04-01,R03-03,Budesonide,R03,East Midlands,10,127.96000000000001,12.876666666666667,0
2022-04-01,R03-03,Budesonide,R03,East of England,28,333.02,11.7125,0
2022-04-01,R03-03,Budesonide,R03,London,34,390.76,11.658,0
2022-04-01,R03-03,Budesonide,R03,North East,18,199.54,10.946666666666667,1
2022-04-01,R03-03,Budesonide,R03,North West,13,156.84,12.049999999999999,0
2022-04-01,R03-03,Budesonide,R03,Scotland,26,312.4,11.406,2
2022-04-01,R03-03,Budesonide,R03,South East,31,354.48,11.614166666666668,1
2022-04-01,R03-03,Budesonide,R03,South West,29,357.33,12.586,0
2022-04-01,R03-03,Budesonide,R03,West Midlands,21,250.06,12.027142857142858,1
2022-04-01,R03-03,Budesonide,R03,Yorkshire & Humber,20,239.99,12.124285714285715,0
2022-04-01,R03-04,Tiotropium,R03,East Midlands,23,255.83999999999997,11.757142857142856,1
2022-04-01,R03-04,Tiotropium,R03,East of England,20,240.21,12.036249999999999,0
2022-04-01,R03-04,Tiotropium,R03,London,22,269.44,12.049999999999999,0
2022-04-01,R03-04,Tiotropium,R03,North East,13,152.14,11.6,0
2022-04-01,R03-04,Tiotropium,R03,North West,6,70.16,11.766666666666666,0
2022-04-01,R03-04,Tiotropium,R03,Scotland,22,251.66,11.291428571428572,0
2022-04-01,R03-04,Tiotropium,R03,South East,26,308.34,12.2075,0
2022-04-01,R03-04,Tiotropium,R03,South West,6,64.76,11.066666666666668,0
2022-04-01,R03-04,Tiotropium,R03,West Midlands,15,172.37,11.540000000000001,1
2022-04-01,R03-04,Tiotropium,R03,Yorkshire & Humber,17,195.99,11.618333333333334,1
2022-04-01,R03-05,Ipratropium,R03,East Midlands,26,322.9,12.1225,1
2022-04-01,R03-05,Ipratropium,R03,East of England,28,341.75,12.211428571428572,0
2022-04-01,R03-05,Ipratropium,R03,London,29,340.36,11.527777777777779,0
2022-04-01,R03-05,Ipratropium,R03,North East,18,203.89,11.685,1
2022-04-01,R03-05,Ipratropium,R03,North West,17,192.81,11.4375,0
2022-04-01,R03-05,Ipratropium,R03,Scotland,17,212.64000000000001,12.096666666666666,2
2022-04-01,R03-05,Ipratropium,R03,South East,31,346.45,11.45125,2
2022-04-01,R03-05,Ipratropium,R03,South West,37,442.57,11.914,1
2022-04-01,R03-05,Ipratropium,R03,West Midlands,19,203.17,10.875,2
2022-04-01,R03-05,Ipratropium,R03,Yorkshire & Humber,19,233.51,12.49,0
2022-04-01,R06-01,Loratadine 10mg,R06,East Midlands,44,230.16,5.261666666666667,3
2022-04-01,R06-01,Loratadine 10mg,R06,East of England,35,186.9,5.391,2
2022-04-01,R06-01,Loratadine 10mg,R06,London,24,127.49000000000001,5.445,1
2022-04-01,R06-01,Loratadine 10mg,R06,North East,17,93.55,5.498333333333334,0
2022-04-01,R06-01,Loratadine 10mg,R06,North West,38,207.16,5.534166666666667,0
2022-04-01,R06-01,Loratadine 10mg,R06,Scotland,78,434.71,5.5729999999999995,1
2022-04-01,R06-01,Loratadine 10mg,R06,South East,43,220.52,5.166363636363636,2
2022-04-01,R06-01,Loratadine 10mg,R06,South West,26,133.85,5.401111111111111,1
2022-04-01,R06-01,Loratadine 10mg,R06,West Midlands,34,181.64999999999998,5.387272727272728,0
2022-04-01,R06-01,Loratadine 10mg,R06,Yorkshire & Humber,18,93.28,5.174,0
2022-04-01,R06-02,Cetirizine 10mg,R06,East Midlands,17,91.75,5.4425,0
2022-04-01,R06-02,Cetirizine 10mg,R06,East of England,9,52.2,5.746666666666666,0
2022-04-01,R06-02,Cetirizine 10mg,R06,London,23,116.89,5.146666666666667,2
2022-04-01,R06-02,Cetirizine 10mg,R06,North East,13,70.54,5.3325,0
2022-04-01,R06-02,Cetirizine 10mg,R06,North West,23,128.75,5.547142857142857,0
2022-04-01,R06-02,Cetirizine 10mg,R06,Scotland,17,91.07000000000001,5.28,0
2022-04-01,R06-02,Cetirizine 10mg,R06,South East,18,98.17999999999999,5.516,0
2022-04-01,R06-02,Cetirizine 10mg,R06,South West,17,98.25,5.8100000000000005,0
2022-04-01,R06-02,Cetirizine 10mg,R06,West Midlands,12,64.12,5.404000000000001,0
2022-04-01,R06-02,Cetirizine 10mg,R06,Yorkshire & Humber,6,33.47,5.550000000000001,0
2022-04-01,R06-03,Fexofenadine 120mg,R06,East Midlands,45,245.87,5.526153846153846,0
2022-04-01,R06-03,Fexofenadine 120mg,R06,East of England,34,189.14,5.550833333333333,1
2022-04-01,R06-03,Fexofenadine 120mg,R06,London,37,200.98000000000002,5.42,0
2022-04-01,R06-03,Fexofenadine 120mg,R06,North East,41,223.86,5.4206666666666665,2
2022-04-01,R06-03,Fexofenadine 120mg,R06,North West,22,113.03999999999999,5.2718181818181815,1
2022-04-01,R06-03,Fexofenadine 120mg,R06,Scotland,46,251.26,5.381428571428572,0
2022-04-01,R06-03,Fexofenadine 120mg,R06,South East,45,245.55,5.434166666666666,1
2022-04-01,R06-03,Fexofenadine 120mg,R06,South West,37,191.91,5.406363636363636,2
2022-04-01,R06-03,Fexofenadine 120mg,R06,West Midlands,13,73.0,5.561999999999999,1
2022-04-01,R06-03,Fexofenadine 120mg,R06,Yorkshire & Humber,42,233.67000000000002,5.516923076923077,0
2022-04-01,R06-04,Chlorphenamine,R06,East Midlands,32,173.79,5.441,0
2022-04-01,R06-04,Chlorphenamine,R06,East of England,46,262.65,5.643571428571429,0
2022-04-01,R06-04,Chlorphenamine,R06,London,44,242.54,5.491538461538462,1
2022-04-01,R06-04,Chlorphenamine,R06,North East,30,160.25,5.519,1
2022-04-01,R06-04,Chlorphenamine,R06,North West,48,260.2,5.407333333333333,1
2022-04-01,R06-04,Chlorphenamine,R06,Scotland,35,183.67000000000002,5.257,1
2022-04-01,R06-04,Chlorphenamine,R06,South East,58,299.23,5.15125,2
2022-04-01,R06-04,Chlorphenamine,R06,South West,43,235.60999999999999,5.576428571428572,0
2022-04-01,R06-04,Chlorphenamine,R06,West Midlands,43,227.88,5.302727272727273,1
2022-04-01,R06-04,Chlorphenamine,R06,Yorkshire & Humber,38,207.95,5.514545454545455,0
2022-04-01,R06-05,Levocetirizine,R06,East Midlands,26,147.38,5.687142857142858,0
2022-04-01,R06-05,Levocetirizine,R06,East of England,17,93.5,5.51375,0
2022-04-01,R06-05,Levocetirizine,R06,London,24,135.43,5.504444444444444,1
2022-04-01,R06-05,Levocetirizine,R06,North East,20,106.09,5.245,0
2022-04-01,R06-05,Levocetirizine,R06,North West,24,127.14,5.246363636363636,2
2022-04-01,R06-05,Levocetirizine,R06,Scotland,35,194.82,5.515,1
2022-04-01,R06-05,Levocetirizine,R06,South East,24,135.86,5.657500000000001,0
2022-04-01,R06-05,Levocetirizine,R06,South West,57,300.52,5.319375,1
2022-04-01,R06-05,Levocetirizine,R06,West Midlands,47,250.26,5.422857142857143,1
2022-04-01,R06-05,Levocetirizine,R06,Yorkshire & Humber,36,193.31,5.402,1
2022-04-01,R06-06,Desloratadine,R06,East Midlands,23,127.46,5.62625,1
2022-04-01,R06-06,Desloratadine,R06,East of England,9,47.25,5.234999999999999,0
2022-04-01,R06-06,Desloratadine,R06,London,15,82.93,5.771666666666667,0
2022-04-01,R06-06,Desloratadine,R06,North East,28,149.22,5.4475,0
2022-04-01,R06-06,Desloratadine,R06,North West,21,116.24000000000001,5.531666666666666,0
2022-04-01,R06-06,Desloratadine,R06,Scotland,20,92.56,4.95375,2
2022-04-01,R06-06,Desloratadine,R06,South East,12,72.27,5.864,0
2022-04-01,R06-06,Desloratadine,R06,South West,8,41.9,5.38,0
2022-04-01,R06-06,Desloratadine,R06,West Midlands,27,142.88,5.325,1
2022-04-01,R06-06,Desloratadine,R06,Yorkshire & Humber,3,16.66,5.55,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,East Midlands,11,39.28,3.6037500000000002,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,East of England,23,76.13,3.34625,1
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,London,33,118.11,3.5509090909090912,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,North East,25,84.68,3.3709090909090906,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,North West,21,70.78,3.3825,1
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,Scotland,16,55.49,3.466666666666667,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,South East,30,103.11,3.4472727272727273,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,South West,33,111.69,3.3638461538461537,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,West Midlands,22,74.73,3.3425,0
2022-05-01,GEN-45,Generic Painkiller 45,N02BE/B,Yorkshire & Humber,22,77.9,3.429090909090909,3
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,East Midlands,30,100.94,3.4025,0
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,East of England,33,110.75999999999999,3.4275,0
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,London,18,65.37,3.5075000000000003,0
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,North East,31,108.96,3.4516666666666667,0
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,North West,41,141.96,3.4247619047619047,1
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,Scotland,31,103.77,3.4061538461538463,3
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,South East,38,126.73,3.2025,3
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,South West,37,124.45,3.3436363636363637,1
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,West Midlands,27,82.62,3.249166666666667,2
2022-05-01,GEN-46,Generic Painkiller 46,N02BE/B,Yorkshire & Humber,23,80.96000000000001,3.4975,1
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,East Midlands,15,45.18,3.306,2
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,East of England,21,69.47,3.352222222222222,2
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,London,48,168.16,3.5005882352941176,0
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,North East,26,88.82000000000001,3.422857142857143,1
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,North West,29,98.4,3.3763636363636365,1
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,Scotland,33,112.42,3.4291666666666667,1
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,South East,15,48.44,3.29,1
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,South West,19,67.34,3.5583333333333336,0
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,West Midlands,16,55.4,3.4159999999999995,1
2022-05-01,GEN-47,Generic Painkiller 47,N02BE/B,Yorkshire & Humber,31,111.82,3.4953846153846153,3
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,East Midlands,18,63.129999999999995,3.4769999999999994,0
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,East of England,20,60.95,3.155,1
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,London,18,61.68,3.50625,1
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,North East,11,34.9,3.186,1
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,North West,6,21.549999999999997,3.61,0
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,Scotland,9,31.37,3.5159999999999996,0
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,South East,10,35.379999999999995,3.562,0
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,South West,25,93.77,3.731111111111111,0
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,West Midlands,13,42.19,3.274,0
2022-05-01,GEN-48,Generic Painkiller 48,N02BE/B,Yorkshire & Humber,15,50.92,3.455714285714286,0
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,East Midlands,17,55.8,3.313333333333333,0
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,East of England,19,66.14,3.41875,1
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,London,28,97.3,3.473333333333333,1
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,North East,10,35.150000000000006,3.5020000000000002,1
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,North West,15,47.870000000000005,3.205,2
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,Scotland,16,58.43,3.5840000000000005,0
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,South East,33,116.67,3.5153846153846158,0
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,South West,22,75.68,3.409090909090909,1
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,West Midlands,2,7.23,3.615,0
2022-05-01,GEN-49,Generic Painkiller 49,N02BE/B,Yorkshire & Humber,6,21.11,3.52,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,East Midlands,8,29.130000000000003,3.67,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,East of England,8,20.95,3.0399999999999996,1
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,London,4,13.74,3.483333333333333,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,North East,9,30.98,3.453333333333333,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,North West,9,27.85,3.1366666666666667,1
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,Scotland,20,70.15,3.4585714285714286,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,South East,6,18.81,3.27,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,South West,7,24.82,3.5066666666666664,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,West Midlands,8,25.759999999999998,3.268,0
2022-05-01,GEN-50,Generic Painkiller 50,N02BE/B,Yorkshire & Humber,15,54.42,3.6300000000000003,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,East Midlands,21,73.87,3.536,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,East of England,12,44.28,3.6525,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,London,6,22.85,3.81,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,North East,16,53.78,3.5033333333333334,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,North West,26,84.33,3.2414285714285715,1
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,Scotland,22,74.51,3.3485714285714288,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,South East,14,50.79,3.6411111111111114,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,South West,9,31.62,3.54,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,West Midlands,8,27.270000000000003,3.4933333333333336,0
2022-05-01,GEN-51,Generic Painkiller 51,N02BE/B,Yorkshire & Humber,15,45.760000000000005,3.1475,1
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,East Midlands,9,34.17,3.728,0
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,East of England,8,27.240000000000002,3.395,0
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,London,4,11.89,3.32,1
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,North East,6,20.45,3.41,0
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,North West,9,30.759999999999998,3.34,1
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,Scotland,16,54.76,3.456666666666667,0
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,South East,11,36.589999999999996,3.3920000000000003,1
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,South West,11,39.42,3.555,0
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,West Midlands,16,51.99,3.26125,1
2022-05-01,GEN-52,Generic Painkiller 52,N02BE/B,Yorkshire & Humber,21,72.14,3.391428571428571,1
